,name,gas-name,gas-CriticalTemp,gas-CriticalPressure,gas-AcentricFactor,gas-MolecularWeight,gas-MeltPoint,gas-BoilingPoint,temperature,pressure
2580,FAYPOM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2581,FAYQAZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2582,FAYQED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2583,FAYQUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2584,FAZFET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2585,FAZPED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2586,FAZRAA_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2587,FAZZEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2588,FEBPUY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2589,FEBXIV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2590,FECCIZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2591,FECFAV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2592,FECJUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2593,FECKAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2594,FECWOB01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2595,FECXAO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2596,FECXES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2597,FECXUI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2598,FECYIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2599,FECYOD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2600,FECYUJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2601,FECZAQ_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2602,FEDBEX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2603,FEDJUU_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2604,FEDKAB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2605,FEFCUQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2606,FEFDAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2607,FEFDEB_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2608,FEFVES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2609,FEFZOF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2610,FEGNIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2611,FEHCIG_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2612,FEJDEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2613,FEJDII01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2614,FEJDII_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2615,FEJKEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2616,FELVEZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2617,FELVID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2618,FELVOJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2619,FELVUP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2620,FELWAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2621,FELWEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2622,FELWIE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2623,FELWOK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2624,FELWUQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2625,FENROG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2626,FENVOL_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2627,FENZAB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2628,FEPQEW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2629,FEQSIF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2630,FERGUG_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2631,FERHAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2632,FERVEF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2633,FERVIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2634,FERVOP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2635,FERVUV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2636,FERWAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2637,FESBEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2638,FESTUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2639,FEVDER_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2640,FEVDIV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2641,FEVNEA_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2642,FEVNIE_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2643,FEVNOK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2644,FEVNOL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2645,FEVREF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2646,FEVSAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2647,FEVTEF_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2648,FEVVIM_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2649,FEWGUL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2650,FEWQIJ_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2651,FEWQOP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2652,FEWWEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2653,FEWWIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2654,FEWWOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2655,FEWWUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2656,FEWXEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2657,FEWXIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2658,FEXCES_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2659,FEYDET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2660,FEYJID_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2661,FEYJOJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2662,FEYQIK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2663,FEYQUW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2664,FEYZUF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2665,FEZCIX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2666,FEZCOD_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2667,FEZCUJ_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2668,FEZQEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2669,FEZREJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2670,FEZTIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2671,FIBFUS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2672,FIBHIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2673,FIBKEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2674,FIDMEL01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2675,FIDMIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2676,FIDRIV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2677,FIFGAE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2678,FIFGEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2679,FIFGIM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2680,FIFMIS01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2681,FIFMIS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2682,FIFMOX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2683,FIFMOY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2684,FIFMUD_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2685,FIFNUE01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2686,FIFNUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2687,FIFPAM01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2688,FIFPAM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2689,FIFPOA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2690,FIGFOR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2691,FIGLAK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2692,FIGQUJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2693,FIGVUN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2694,FIGXAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2695,FIGXAW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2696,FIGXEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2697,FIHFAF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2698,FIHHOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2699,FIHHUB_SL,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2700,FIHLOZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2701,FIHRIZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2702,FIHXUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2703,FIJCUX01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2704,FIJCUX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2705,FIJDEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2706,FIJDIM01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2707,FIJDIM02_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2708,FIJDIM03_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2709,FIJDIM04_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2710,FIJDIM05_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2711,FIJDIM06_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2712,FIJDIM07_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2713,FIJDIM08_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2714,FIJDIM09_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2715,FIJDIM10_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2716,FIJDIM11_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2717,FIJDIM12_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2718,FIJDIM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2719,FIJDOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2720,FIJDUY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2721,FIJFEK_manual,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2722,FIJFIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2723,FIJFOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2724,FIJFUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2725,FIJGEK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2726,FIJXUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2727,FIJYED_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2728,FIJZEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2729,FIKTOK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2730,FILYAC_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2731,FILYEG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2732,FIMNIA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2733,FIMXUW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2734,FIMYUX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2735,FIMZAE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2736,FINQOK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2737,FINQUQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2738,FIPJAR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2739,FIPJEV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2740,FIPKOG01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2741,FIPKOG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2742,FIPKUM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2743,FIPWOS_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2744,FIPWUY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2745,FIPXAF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2746,FIPXEJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2747,FIQCEN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2748,FIQKIB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2749,FIQYOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2750,FIQYUA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2751,FIQZAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2752,FIQZEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2753,FIRMUQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2754,FIRNAX01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2755,FIRNAX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2756,FIRNIF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2757,FIRNOL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2758,FIRNUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2759,FIRPAZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2760,FIRZOX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2761,FISGOF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2762,FISXEM_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2763,FITGEW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2764,FITHAS_charged,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2765,FITHIA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2766,FITJAU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2767,FITJEY_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2768,FIVNAZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2769,FIVQIL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2770,FIVQOR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2771,FIVYEP01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2772,FIVYEP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2773,FIVYUF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2774,FIWJIG_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2775,FIWKUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2776,FIXVUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2777,FIYDOH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2778,FIZPOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2779,FOBNAN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2780,FOCREW_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2781,FOCZAA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2782,FOCZEE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2783,FODCEI_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2784,FODYUT_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2785,FODZUU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2786,FOFCIO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2787,FOFCOU_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2788,FOFDAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2789,FOFHAK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2790,FOFHEO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2791,FOFHUE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2792,FOFMOE_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2793,FOFTIF_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2794,FOFTOL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2795,FOFTUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2796,FOGFAK_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2797,FOHCAH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2798,FOHCIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2799,FOHQUO_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2800,FOHRUR_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2801,FOHSAW01_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2802,FOJKIA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2803,FOJLOH_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2804,FOJPEB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2805,FOJVUX_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2806,FOKGET_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2807,FOKWIN_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2808,FOKYEL_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2809,FOKYIP_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2810,FOKYUB_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2811,FOKZIQ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2812,FOLLEZ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2813,FOMWOV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2814,FONKEA_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2815,FONPUV_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
2816,FONQIJ_clean,2,1.475242,1.475921,1.620478155,0.086439,1.976795,1.69928074,320,20000
